"is_test_data","Z1","Z2"
0,0.999999999950036,1.53961132227347e-21
1,8.2273665394165e-17,3.88515010796456e-55
1,1,0.999999902802713
1,1.98704733517049e-47,1.66748859984715e-16
0,0.999999999960924,6.254791408734e-21
1,1.42115256881875e-45,7.68674688779993e-19
1,5.29365320082847e-35,2.77433688071331e-32
0,4.12044992348618e-17,1.18166232120365e-55
0,1,1
1,1,0.999999999999906
1,8.3010949351904e-35,2.18716647701738e-32
1,1,0.999999956560321
1,9.74769119229704e-10,2.15995171570203e-63
1,7.03714791889426e-50,1.69800457639997e-13
1,0.984319643349269,3.68180736204229e-12
1,1.73896276896593e-34,5.4650503147276e-33
1,2.65859505090457e-20,9.13177623752549e-51
0,1,1.19034351380803e-44
1,5.03533300470007e-45,2.44213221253088e-19
1,3.16163068293344e-49,2.69386681158277e-14
1,1.74371011863104e-32,1.34030063304645e-35
1,1,1
1,1,1
0,1,1
1,3.69257048398662e-36,1.49504134050347e-30
1,3.55434324907486e-20,4.54448674023575e-51
1,1,0.999995051002738
1,2.18138379672689e-20,1.11504873658097e-50
1,1.00766271268327e-09,7.45338864295016e-64
0,1,1
0,1,1
0,1,1
1,7.5039795493091e-38,1.48166998971656e-28
1,1,2.83897886208674e-55
1,4.06263997872963e-30,1.56114324393464e-38
0,0.999993520567458,3.47862495653926e-15
1,1.23056946928783e-43,2.93463289481901e-21
1,2.0006516911578e-38,6.47208736213644e-28
1,1,1
1,1.31083494280856e-22,1.01010370234451e-47
0,5.99047084807903e-12,2.60984779200737e-62
1,0.999944122291179,2.38541777369483e-14
0,1,1
1,3.6612534145827e-23,3.02770909851398e-47
1,4.64690556777712e-46,1.99000742330978e-18
0,1,1
1,1,0.999999999997109
0,0.99999999970295,5.98497800125724e-20
1,0.999515220340214,1.7214793048879e-12
1,1,2.57781447007767e-35
1,0.000143353333477594,4.73267898905489e-70
1,2.00345508526282e-15,1.77704468183935e-56
0,6.66237764458853e-22,8.67566662438722e-50
0,5.05998993151092e-19,1.2777827964902e-53
0,1,1
1,1,0.999999999999997
1,1.77481281498868e-18,7.75235257671569e-53
1,0.999999999501779,4.39935175295255e-20
1,2.03769192208618e-34,5.90514355331357e-33
1,1.43809168063107e-47,1.92448133923609e-16
1,1,0.999999999999978
1,3.66419884267988e-46,3.65515662008226e-18
0,1,1
0,1,1
1,1,1
1,1,0.999999999999998
1,6.91169333505056e-47,3.25789692238708e-17
1,1,1
0,8.28252265693593e-27,1.74619515697508e-43
1,0.00150704304530838,1.00017113788678e-71
1,4.28986354477016e-40,7.70911560462774e-26
1,1,1
0,1,1
1,7.95381698962888e-42,7.28006853343965e-24
1,5.11456201410216e-21,3.71361193095041e-50
1,1,1
1,1.01596372546304e-44,6.38168333440518e-20
1,4.70374035182567e-47,7.19028257783912e-17
1,3.52063943279616e-43,8.85102158992981e-22
0,1,1
1,1.14297875115276e-43,4.70994737365874e-21
1,8.77677976634719e-45,5.12659372823831e-20
1,1,1
1,5.04137275941265e-48,8.06454026294145e-16
1,3.8450387008123e-42,2.92724111253394e-23
1,1.76490924725213e-37,3.11075756341046e-29
0,1,1
1,1,2.53511175245837e-30
0,1,1
0,1,1
1,1.03734016694121e-43,3.58636490771876e-21
1,7.3567996016181e-36,4.03041308941411e-31
0,1,1
0,1,1
1,1.48436036221261e-48,3.43354253241602e-15
0,1,1
0,0.289100760152541,1.19931232179388e-55
1,3.78263366179633e-48,1.3892310577461e-15
1,0.00289911636734283,1.76259261730308e-71
1,2.64706331284708e-34,2.66297579636416e-33
1,1,1
0,1,1
0,1,1
0,1,1
1,9.84348500473474e-47,2.3722050312089e-17
0,1,1
0,1,1
1,1,1
1,4.6795557594374e-44,8.81210305620408e-21
1,6.34232727338813e-12,5.74515578974858e-61
1,2.85066257212286e-39,3.81809587871822e-27
0,1,1
0,1,1
1,2.26857495861111e-48,1.8411788344951e-15
0,1,1
0,3.55911144716531e-08,2.65008509991673e-67
0,1,1
1,9.63870643816761e-47,2.15987163990651e-17
1,5.13192695990313e-49,1.59643460570308e-14
1,5.44727316031338e-32,2.91134321035435e-36
1,4.54068810081362e-43,5.37811051561244e-22
0,1,1
1,1,1
1,4.36223682944542e-43,4.08385244975815e-22
0,1,1
1,1,1.13977917694194e-30
1,0.999999999915452,3.62612432527695e-21
0,1,1
1,4.96958722895024e-31,5.38332914981944e-37
0,1,1
1,7.41085296903736e-44,3.83039221578786e-21
1,9.93896532479387e-39,1.62464016011782e-27
1,1.95249502953331e-44,2.50789010518321e-20
1,1.19151482060171e-42,1.20891042706188e-22
1,4.42732643463722e-34,1.34080163878556e-33
1,1,1.06615499217125e-54
1,0.999999999963618,2.75465988838389e-22
1,8.93601175346647e-20,5.52376391676584e-51
1,2.64862313982558e-43,6.49475867237344e-22
0,1,1
1,1,1
1,1,9.72871836334726e-29
1,0.00218714869117958,2.8129939827443e-72
1,1.21644999592067e-45,7.72775257606871e-19
1,2.33044924868384e-12,6.59518304239734e-61
1,3.31341662613725e-42,5.82192831578216e-23
0,0.999999999282186,1.84600768587035e-19
1,1,1
1,3.75241057391645e-48,1.16610794565423e-15
0,1,1
1,1,1
1,1.64656837624831e-09,1.23997790872138e-64
0,1,1
1,2.99126436394717e-50,4.74237330839794e-13
0,1,1
1,5.51701618521111e-49,1.35340070153401e-14
1,1,1
0,1,1
1,6.60392840838456e-49,1.12355994913244e-14
0,3.37623903203436e-18,1.42896141705559e-54
1,4.56255736607484e-48,9.25063406348395e-16
1,2.20157263385943e-35,9.83171834222052e-32
1,3.43016635599671e-34,1.95785094917359e-33
1,1,1
0,1,1
1,1.99156504754482e-49,4.78910836434958e-14
1,1,1
1,6.02816715447253e-12,6.38823990415922e-61
1,1.15451460523479e-23,1.91665941036076e-46
0,1,1
1,6.67148564177699e-48,4.85479983184698e-16
1,0.999992754043715,6.85428225926641e-15
1,3.48140248280454e-52,1.59991463583829e-10
0,1,1
1,5.06484677644292e-48,8.09201784024775e-16
1,2.98559756184854e-52,1.86086349035441e-10
1,1,1
1,7.16653519721655e-29,7.17626956574362e-40
1,1,0.999999999999972
0,7.51396881300194e-27,1.66695905578558e-43
1,2.7711176282637e-16,6.41931581448556e-56
1,2.19650556442309e-41,2.57233304988529e-24
1,6.78719258749194e-45,6.29748264726499e-20
0,1,1
0,1,1
1,1.09672900042294e-49,9.4689766656005e-14
1,9.76914204563109e-50,1.1700276788082e-13
1,1,0.999999999999999
1,9.0068717804717e-22,3.47385639631339e-49
0,1,1
1,8.99517656290406e-36,2.47046421084598e-31
1,2.44281325225053e-05,9.72049853373564e-70
1,1.05231699044141e-48,5.94584036453471e-15
1,1.02191128827184e-23,2.59238515403333e-46
1,8.24202376856456e-49,8.90607064867316e-15
1,2.48652083241303e-43,8.93718590527006e-22
0,1,1
1,5.5025544351157e-40,8.56757186305163e-26
1,1,0.999993841552143
1,3.15420582410895e-24,3.52522952236689e-46
1,1,1.18834603273906e-27
1,5.53403266843668e-30,9.08208602078473e-39
1,1,4.49357735631548e-41
1,7.43944199600139e-50,1.60159054463715e-13
1,2.20616440293159e-41,3.71904958851127e-24
1,4.85105327477971e-40,1.19904513222018e-25
0,3.32867483340615e-22,3.53856941387254e-49
0,1,1
1,3.200488620211e-27,2.97473507594004e-42
1,3.61273786936081e-32,7.30861542867026e-36
1,3.10733641394227e-09,3.68228800236298e-64
0,1.0323854088374e-16,4.02732174571173e-56
1,1,0.999999999996393
0,1,1
1,1,4.48972559977143e-33
1,1,1
1,3.09661082091292e-43,8.24543251479588e-22
1,0.999999999644891,5.66767682718991e-20
1,2.28347701880582e-39,8.63566168934751e-27
1,1,1.22663953169181e-40
0,1,1
1,1.9113677196434e-46,7.47903282033339e-18
1,3.89194110457247e-35,4.90132461610985e-32
1,8.91507459672967e-46,1.12823575959891e-18
1,3.0942577119536e-33,1.05687845140077e-34
1,1.89490061501219e-06,5.56111539491968e-68
1,4.26087208102367e-34,1.40314064279251e-33
1,4.10829582177702e-27,3.88207639049532e-42
0,1,1
1,1,9.8731017068057e-44
1,1,1
0,0.999999999436795,8.13857381025863e-21
0,1,1
0,1.73664775161873e-20,4.65924639091618e-51
1,1,1
0,1,1
1,1,2.10228348366866e-49
0,1,3.57478007070766e-34
1,8.76889771257031e-47,2.70886875987285e-17
1,0.994871962468199,2.27947809955867e-11
1,3.49356771635564e-39,5.76182136807993e-27
1,3.12635621760228e-21,3.35288578925364e-50
0,1.07504839253753e-23,3.62153230549282e-47
1,9.0009399688561e-28,8.66664610173181e-41
1,1.25997694170092e-32,3.12652742798443e-35
1,2.12796596271815e-16,2.15631957812424e-55
1,3.10729364671598e-47,1.06299821988075e-16
0,1,1
0,0.999999989101448,8.01487562260565e-19
0,1,1
1,9.71289824392254e-44,3.45454647113489e-21
0,1,1
0,0.999999999998525,8.22060663712965e-23
1,7.1112293379762e-26,6.18383776820291e-44
1,4.48233148960525e-10,5.7558726668296e-64
0,1,1
1,0.984193987440407,1.8801869231132e-11
1,2.55362290279413e-51,1.19058824960937e-11
1,1.7463973278188e-06,1.60462519081271e-68
0,5.27971708991616e-23,9.07924480158845e-48
1,1.3339592101609e-36,2.82906208917791e-30
1,0.999998808997914,3.69107124901076e-16
1,1,1
0,1,1
1,1.35336443170852e-48,4.74671618720244e-15
0,1,1
0,1,1
1,2.55139681479937e-42,4.43857614230202e-23
1,5.7900248304647e-19,1.6477853969973e-52
0,1,1
1,1,1
1,2.97463515646075e-34,2.64206089198574e-33
1,1,1
1,6.54180360487652e-08,3.73693882717305e-66
0,1.08552960644272e-25,9.57388500136675e-46
0,1,1
1,2.8405357273555e-31,7.87075839559382e-37
1,7.74847732884883e-32,1.73047177321425e-36
1,1,0.999999995878382
0,1,1
1,6.63160268430611e-48,6.04240495948628e-16
1,1,1
0,1,1
1,1,5.96766202663261e-110
1,1.9172654139367e-47,1.32178047893509e-16
0,1,1
1,1.79463064336441e-29,5.03798723799087e-39
1,2.63733317987959e-18,3.15356667030839e-53
0,1,1
0,1,1
1,0.999999999995866,3.20592807561312e-22
1,5.38329075213086e-48,8.13929878560621e-16
1,0.999999980793388,7.74295284989373e-19
1,2.00833961788462e-41,2.88120056633066e-24
1,3.25798761871622e-51,9.8695190812032e-12
0,1,6.64432515409175e-80
1,3.97041253100466e-41,1.82164447347841e-24
1,0.994078872731994,1.06696885522362e-11
1,2.96473747609435e-36,1.19145944375491e-30
1,0.0187171581636633,2.30597828625669e-72
1,3.76652253941441e-44,1.15335585654078e-20
1,0.999864195998394,1.21661307683454e-13
1,1.54562966410366e-28,3.55758820963033e-40
1,4.01235731219155e-31,5.09064351758607e-37
0,1,1
0,1,1
0,2.13262695738917e-18,1.1818389964794e-53
0,1,1
1,4.00877594642684e-46,2.8884230898622e-18
1,6.01496550018437e-25,7.49209411241062e-45
1,1.29215504756931e-23,1.34522249266528e-46
1,1,0.999999999999999
0,1,1.14368556381206e-42
0,1,1
1,1.07089927622595e-35,4.15091047698434e-31
0,1,1
0,2.76355292629237e-25,1.38250530781164e-45
1,4.56255736607484e-48,9.25063406348395e-16
0,1,1
1,1.27358915771476e-32,1.76931930079053e-35
1,4.18732285407105e-51,6.33037925212867e-12
0,1,1
1,8.68259002548042e-43,1.7426812870517e-22
0,1,1
0,1,1
1,1.21548406695657e-33,5.28300807038919e-34
1,3.52688796627458e-45,2.31870020146267e-19
1,2.96704529315892e-42,4.44581477348887e-23
1,1,0.999999751965309
1,3.08506488743217e-44,1.30324816710326e-20
1,6.95403802695431e-39,1.37331375537235e-27
1,0.999999999999999,9.0940130381527e-28
0,4.40296154590077e-28,3.63207064651953e-42
0,1,1.50764494148037e-31
1,3.8342804596439e-37,1.77461604718755e-29
1,3.87802990045492e-46,2.8217619434498e-18
0,1,1
1,1,1.17247238103428e-104
1,4.11891266466735e-44,6.77942708049645e-21
1,3.01101187671493e-50,5.46692425767852e-13
0,1,1
1,1,1
0,1,1
1,0.999999988185219,8.60451569031962e-19
1,0.999987337141432,9.89253259945902e-15
0,1,1
1,2.661435658833e-36,1.12291996489545e-30
0,1,1
0,1,1
0,1,1
1,1.64604885304007e-41,5.8969537627274e-24
0,1,1
1,8.04069055761155e-47,2.53691992921328e-17
0,1,1
0,6.55771822089961e-25,1.11719578672273e-45
0,1.87895140557281e-20,1.77985885427928e-51
1,0.999999999996407,5.90177884752006e-23
1,1.08656986127648e-38,6.67906913921197e-28
0,8.7944123591016e-11,1.24892012864714e-63
1,2.24149759556678e-49,4.2956566434147e-14
1,1,1
0,1,1
1,1,3.46364211891449e-125
0,1,1
1,3.69750128246859e-37,1.16875748067344e-29
1,4.91942157399424e-49,1.86854365053294e-14
1,1.13949512771696e-41,7.45911961917716e-24
1,5.83950876505943e-47,4.0044292161111e-17
1,5.09828984773741e-43,3.84921102081333e-22
1,3.36100053873462e-10,1.0540149084711e-63
0,1,1.12847364650491e-45
1,0.999999980621628,2.27184509611698e-18
0,1,1
1,4.15235002155638e-44,7.60148149029555e-21
1,3.52726914833753e-47,5.94973442975607e-17
1,1.28612818489373e-42,7.02500622215991e-23
1,7.76704187852409e-47,3.42093347141312e-17
1,1,1.82534678973482e-115
1,0.999735362360079,3.52457983955549e-13
1,1,1
1,1,1
1,1.24567545624238e-39,2.42389284900817e-26
1,1,1
0,1,1
1,1.41150952466106e-22,6.89915948551945e-48
0,5.05553770873505e-24,9.34513771337657e-47
1,2.14727052994449e-45,3.81787376968652e-19
1,1.9983119193112e-27,4.32089025663091e-42
1,1.70090719763468e-47,2.14042138179689e-16
1,2.83831746330347e-48,1.4669094081858e-15
0,1,1
1,3.32821817546039e-30,1.93087963132897e-38
1,1,1
0,1,1
1,6.20255100136545e-10,7.86848218008842e-64
1,2.65362741442776e-39,7.13402643128331e-27
1,4.45790164707217e-50,3.18674479763801e-13
1,8.77424565488237e-46,8.96753273659427e-19
1,2.73707818487443e-48,1.87730428265456e-15
1,2.46627735340228e-45,3.29454549329769e-19
1,1,1
1,1,8.72402194978383e-60
1,6.27733007661793e-06,5.26853678865506e-69
1,1,2.21800056897642e-91
1,0.999999999855272,5.40573949392196e-21
1,7.74763471515981e-47,3.04298055674207e-17
1,3.80281294709828e-48,1.15919831215358e-15
1,8.49521793832585e-46,2.17332989352764e-18
1,1.88150394103314e-41,3.86668395594315e-24
1,0.999999999999575,2.21269985288831e-23
1,1.25624386662704e-30,1.87588085088479e-37
1,2.60497173571854e-45,2.83887881580134e-19
0,1,1
1,1,8.52994885258189e-48
0,8.70634635245704e-15,8.11008605089653e-59
0,1,1
0,1,1
1,5.28505425568352e-49,1.64496442894151e-14
1,2.38408675991709e-41,3.03660824023474e-24
0,1,1
0,1.58902333023682e-19,6.52662060108583e-53
1,3.56026353612664e-47,7.71050155976316e-17
0,7.69515112886594e-20,1.65641979634834e-52
0,0.999423674399787,1.19855302790568e-12
1,1,0.999999999996194
0,5.1887803231193e-15,2.19839519625207e-58
1,1,1
1,0.999999999614402,9.17789787699835e-21
1,1.27905216283581e-43,3.11643564490085e-21
1,7.73761659021461e-39,2.71980673624616e-27
1,1,3.81336132433747e-59
1,6.30169134940285e-42,1.82364212513532e-23
1,5.55974114007442e-48,1.02863250880832e-15
1,1.76276451725456e-38,7.13154289804726e-28
1,1,1
1,1.48289237427038e-36,2.00152678102931e-30
1,1,1
1,1.96934134466858e-48,2.74414417186383e-15
1,1.28792993159983e-42,7.26008643984787e-23
1,1,1
0,1,1.35529415189185e-64
1,0.969037999443179,2.52739475355801e-12
1,1.33277354088255e-42,9.59721733896328e-23
0,0.999999999977305,5.58037670062121e-22
1,7.21464545345115e-27,1.70948631907104e-42
0,1,1
1,4.751975879341e-31,3.5022313992838e-37
1,1.04985933295498e-45,9.86124885139487e-19
1,1.18299308015008e-30,1.81869506852058e-37
0,1,1
1,3.12975146697489e-13,1.43918666411631e-59
1,1.83862026312352e-19,8.85239881589902e-52
1,2.53600484490978e-48,1.84953552383679e-15
1,1.10678065337891e-16,9.6851093349913e-55
1,7.34149430253272e-28,1.37887887492085e-41
0,1,1
1,1.14475078173255e-44,4.24201645078852e-20
1,5.85346634303909e-20,7.51858359991946e-52
1,2.92224335214361e-08,1.82906730453057e-65
0,1,1
0,1,1
1,8.49832139605573e-50,1.24794663546377e-13
1,1.63517850677808e-40,4.40618129979079e-25
1,5.88657710901475e-47,3.7646995350613e-17
1,1,0.999992381191268
1,1,1
1,3.50644553935608e-45,3.06062190484704e-19
1,1.04378258727011e-49,1.25898174797062e-13
0,2.5999019113387e-07,2.70458353316572e-68
1,1.26153940430958e-23,7.1351397597418e-47
1,8.12524195680837e-28,1.47543080592348e-41
0,5.51179956888022e-09,6.9334674677892e-66
1,2.08825245885695e-31,3.13340640554808e-37
1,1.09397850288238e-45,7.92693962218705e-19
0,1,1
1,5.54444340750415e-50,2.8938114647815e-13
0,4.70260688789238e-14,8.01845238785535e-60
1,1.3887556829794e-48,4.03863943370418e-15
1,5.06571459830771e-47,4.60809836849151e-17
1,5.0440988224153e-38,1.56268564160828e-28
1,8.63742853249265e-49,8.19761034242824e-15
1,2.32786656519857e-40,1.71701677095093e-25
1,0.999999999999994,6.67726388405676e-26
1,1,8.34871553407708e-29
1,5.52505248141456e-48,6.98766981685492e-16
0,0.999989389076054,3.3439289183324e-14
1,1,4.84967865225146e-54
0,1,1
1,1,2.82318068343626e-78
0,1,1
1,0.879852386419656,9.93382294905269e-18
1,1.42926312516402e-08,5.28774118339856e-66
1,1,1
1,1.2416217117317e-45,8.97221518701079e-19
1,1,8.15180988962306e-40
1,1.57893048982308e-13,3.43578440090954e-59
1,1,0.999999999987091
1,1,1
1,3.56602761299448e-47,4.67363863379895e-17
1,0.000178835746995419,7.95350348756967e-71
1,6.27125270718908e-38,1.8723011479091e-28
1,3.31182668874568e-49,2.31924487505228e-14
1,4.5743430258922e-49,1.65609348026514e-14
1,3.72503385024657e-42,3.31260149422794e-23
1,0.961608372221346,8.99685099560983e-13
1,7.2604234852007e-44,2.79866816925121e-21
1,1.37207566214046e-05,1.93282322577353e-69
1,1,0.999989443405914
1,1.92498289373357e-40,2.59636403971105e-25
0,1,1
0,1,1
1,1,1
0,2.13988465138509e-19,8.08415442631392e-53
1,1.30851747074164e-45,7.71886930064742e-19
1,3.90887710009209e-39,5.26378764261264e-27
1,1,6.65901132858339e-37
0,1,1
1,0.000364762285808803,9.00189219696521e-71
1,9.07999082919184e-22,2.41512742628209e-49
1,7.37678075159148e-45,5.17957694130525e-20
1,1.00253405461237e-48,5.25844399898726e-15
1,1,1
1,9.71325231848621e-46,1.19182561831514e-18
0,1,1
1,1.08542405279624e-05,1.4232045307823e-69
0,1,1
1,8.33959176116794e-23,1.50739485290147e-47
1,1,1
1,0.0183395124586524,2.7995720480115e-72
1,2.09541285733223e-47,1.33737597606393e-16
1,1.76694182966911e-48,2.76822410123669e-15
1,8.86050603823814e-26,1.17017785254483e-44
0,1,1
1,2.3542272511036e-22,1.37523394160477e-48
1,1.34643701685054e-46,1.28491309249501e-17
1,2.00170731102412e-35,8.08212051210277e-32
1,3.70064005786213e-47,6.27358380950941e-17
1,0.999999999981171,3.14823890541096e-22
1,2.44056578587928e-30,2.78318962601886e-38
0,0.999999996454839,8.65947073427008e-20
0,1,1
1,1,0.485623605653433
1,1,1
1,2.07652156543716e-49,4.26782886276162e-14
1,1.50564706931532e-46,9.45374303554087e-18
1,1.8226335282977e-48,3.67124356292001e-15
1,0.999991061189767,6.90886610625917e-15
1,2.23659451567695e-20,8.01417225971564e-51
1,1.44364900530081e-37,2.13365212074037e-29
0,1.43521965919989e-09,2.95262656933364e-65
0,1,1
0,4.67067044264818e-15,2.62123735280867e-58
1,1.45443735735211e-42,8.52774312323405e-23
1,7.32411739768298e-51,3.24122038524660e-12
1,3.92906927667283e-24,5.83084257333393e-46
1,1.40323360416833e-26,1.05985630384668e-42
1,9.35211247638986e-46,1.08367180869848e-18
0,1,1
1,2.19037409081793e-28,1.31108261979949e-40
0,1,1
1,5.84279202961015e-38,1.59086841817332e-28
1,4.83926268452821e-33,6.28583634181529e-35
0,1,1
1,1.10566366900706e-43,2.17364843865736e-21
1,1,1
0,1,1
0,1,1
0,3.46896939176269e-15,2.72256407976404e-58
1,8.77120344056905e-47,2.72441854202132e-17
1,1.75521037895652e-46,1.02302043847047e-17
0,9.66399925920393e-17,9.25678939237952e-56
1,1,1
1,1,1
1,6.84869707152608e-45,1.02187730697074e-19
0,4.81452670431849e-16,1.89743103774171e-56
0,1,1
1,5.45661970265287e-28,6.30464927286104e-41
1,2.68259086172734e-11,8.22130584653918e-62
0,8.80687280465844e-16,3.62245219960643e-57
1,1.0690638453791e-46,1.86513172612227e-17
1,1,1
1,1.57647844444017e-28,1.32452345057113e-40
1,9.99192580083161e-15,9.11003400233805e-58
1,1,0.999999999963312
0,7.27842953438845e-21,4.37840771575248e-51
0,1,1
0,1,1
1,1.48390078464923e-46,1.26570042718416e-17
1,7.63568307493865e-44,3.61835551362336e-21
1,2.64819730863556e-46,5.01081579434923e-18
1,7.25339436201085e-46,1.60937231833965e-18
1,4.94762149398945e-26,1.07352034216938e-43
0,0.999999999999999,5.68200064902423e-27
0,1,1
1,0.999796015135379,4.16942336989086e-14
0,0.995264148037293,1.20588933818384e-11
1,3.63781124722583e-49,1.79683877876369e-14
1,1,1
1,1.1302231730306e-46,1.89887587287009e-17
0,1,3.58024992821941e-97
0,1,1
0,1.54949808981803e-18,9.43910129302125e-54
1,7.50942662925021e-13,4.49120693213871e-60
0,1,1
1,1,1.70057239246863e-105
0,1,1
0,2.22300045064978e-23,1.30415662813278e-47
1,1,1
1,3.27882962257062e-29,1.36228736771056e-39
1,2.02036302634666e-38,7.17894377879361e-28
1,5.56783667621644e-44,7.89632326277924e-21
1,1,1
0,7.52212974584746e-27,4.53378781563606e-44
1,1,1
1,1.33279147212015e-41,1.04012694527039e-23
1,0.999999999999988,1.10675040127599e-25
0,1,1
1,1,1
0,8.04027277702344e-23,3.13270877267174e-48
1,3.54945301038416e-45,1.54788773855745e-19
0,1,1
0,1,2.2322124630804e-127
1,9.76353032249342e-44,2.59268028072645e-21
1,1,1
0,3.42918112450718e-22,1.76882467191284e-49
1,2.61519690197174e-30,2.55370711762407e-38
0,1,5.59808281552709e-79
0,5.18311320599351e-22,3.63209696032523e-49
1,0.000131134569651723,1.14548659993105e-70
1,3.81945369229135e-08,1.29898647640494e-66
0,5.67119989825526e-11,2.77643791785657e-63
1,1.92139066377288e-23,6.51992542584453e-47
1,3.83253826850769e-39,3.70136012665079e-27
1,2.61905003169062e-49,3.14439468872522e-14
0,1,1
1,1.29485409999585e-25,1.34757316008896e-44
1,1.29726263434863e-46,1.41313570621768e-17
1,1.80168728126441e-42,8.49269294059929e-23
0,1,1.25475953449462e-52
0,1,1
1,1,1
0,1.99522636824371e-07,2.07043665998138e-67
1,2.23106325355443e-22,2.32329530830532e-48
1,1,1
1,1.01471881247401e-15,6.37845939167707e-57
1,8.6385554931436e-11,2.32411971477375e-62
1,7.0519086919842e-15,1.08812594189588e-57
0,1,8.08689081026756e-31
1,1,1
1,1,0.99846908037194
1,1,1
1,1,0.999999999999999
1,2.18107083542902e-46,5.87892779068135e-18
1,2.0011036107418e-37,1.79366382451917e-29
0,1,1
0,1,1
1,1.58377177380692e-40,1.72115058070955e-25
1,1.06459166959538e-38,6.21883218220664e-28
1,2.35510062709442e-18,2.74761123454658e-53
1,5.57433255413716e-17,1.02327639380236e-54
0,1,1
1,2.35926672256642e-28,1.12028752043999e-40
0,1,1
0,2.50199626802593e-24,1.79506639461735e-46
1,1.2554828699213e-26,6.46996437089654e-43
0,1,1
0,1,1
1,4.80510677063642e-33,1.03794838019663e-34
0,1,1
1,3.8989783986433e-40,6.93810490289526e-26
1,1.72690002801845e-37,1.83100892977907e-29
1,1,1
0,1,1
1,1,1
0,1,1
1,7.10916022266003e-41,5.13047864745081e-25
0,1,1
0,1,3.95782842086233e-70
1,1.46409018741733e-49,7.3256724674614e-14
1,0.999999993127102,9.06923193208492e-19
1,1,6.84592612648475e-79
1,1,0.999999845689001
1,3.30628198937701e-43,6.06189627070667e-22
1,8.01232869209578e-50,1.4545488448429e-13
0,1,1
1,1,1
0,1,1
0,1,1.04249994731658e-86
1,3.43179929566735e-20,4.7887137102475e-51
0,1,1
1,0.999272914270225,2.414677264255e-12
0,1,1
0,1,1
1,6.34567569770223e-40,5.63890281844597e-26
1,8.63518865416531e-44,5.74657701773076e-21
1,1.10447378679615e-37,7.79160396706176e-29
0,1,1
1,2.23107673678842e-36,1.28860616589558e-30
1,8.01592058092413e-33,7.97500733700836e-35
1,4.75795273786389e-42,3.61336542526906e-23
1,1,1
1,2.1199714896053e-16,7.72471210158899e-56
0,1,1
0,1,1
1,1.60009477122912e-38,5.25919704008092e-28
0,1,1
1,1,1
1,8.00126534905137e-45,4.52420550754637e-20
1,8.79234971448058e-42,1.34320777744341e-23
1,1,1
0,1,1
1,7.50996505910182e-38,1.26023611888702e-28
1,1.563738874671e-13,6.12744304431102e-59
0,1,4.41768898642423e-110
1,4.28980093379866e-40,7.03714253032684e-26
0,1,1
1,1.04342990608222e-19,1.59718544900097e-51
0,1,1
1,4.74752222475337e-36,5.34876417458516e-31
1,4.76166263394315e-48,9.07454356128531e-16
1,1,1
1,1.04817453867568e-47,4.32364971812732e-16
1,3.51893087055995e-46,4.8078702338363e-18
1,1.75032853458478e-46,8.581195179989e-18
0,1.35512518855088e-10,5.58712426994272e-64
1,8.84422015984009e-49,8.90078398597015e-15
1,1.45256998768243e-35,1.93038622932268e-31
1,1.77774087473008e-29,2.28096037652646e-39
0,1,1
0,1,1
1,7.07954853288267e-35,2.30681436606368e-32
1,1.26106418968146e-18,8.72135823211321e-53
1,3.80993487298595e-34,2.4412672600204e-33
1,3.12636802554872e-23,7.25778839349362e-47
1,1,1
0,1,1
0,1,1
0,1,1
1,0.999999999132831,6.11357795478224e-19
0,1,1
1,1,2.31706699536984e-37
1,6.80187577904718e-34,7.0892213212531e-34
1,1,2.91236458947176e-33
1,1,1
0,2.16582625665957e-07,6.93400618221871e-68
1,1,1
1,1,1
1,7.14756545915235e-48,4.81040452772264e-16
1,1.28788636801065e-47,2.52781324032227e-16
0,1,1
0,3.86265080223077e-10,1.07420886705888e-64
1,1,4.36708334208095e-33
1,3.68334734493375e-39,5.06360729429474e-27
1,9.47115062311982e-45,8.12556082819525e-20
1,6.07049579147757e-20,1.72327027850626e-51
1,8.71756691964157e-27,1.4123200926431e-42
1,1,0.999877965088241
1,2.20105268296656e-20,9.40053272927303e-51
0,1.80897067163893e-22,9.25471967265755e-49
0,1,1
0,1,1.93358234960887e-38
1,1,1
1,5.92242385407113e-15,2.35560905147647e-57
1,1,1
1,0.693077624317469,1.08313416191696e-29
1,2.05093224093838e-45,3.66941704853925e-19
1,1.75083250096477e-44,2.59726256971872e-20
1,1.50945996658149e-45,8.40414794933776e-19
1,8.3237181712579e-28,1.45209580286804e-41
1,1,0.999999999993996
0,1,1
0,1,1
1,7.61463069096395e-43,1.50025732759022e-22
1,1.18459870552872e-33,7.85825545480412e-34
1,1,1
1,5.84878680021574e-41,6.14303026798439e-25
0,1,1
0,1,1
1,1,1.02417416541267e-80
1,0.999999999976777,3.02157931852539e-22
0,0.999999999997932,1.72344396386179e-23
1,1,3.77578520991295e-39
0,1,1
0,1,1
1,6.56030751260319e-45,1.01819399980969e-19
1,1,1
1,1.97991167766028e-41,2.76572908083891e-24
0,1,1
0,0.999999981941336,1.29046244891294e-18
1,1.98038741390792e-38,4.95844545182178e-28
1,1,0.36657212671823
1,1,0.989246368000319
0,8.40344413194811e-15,3.06911482024399e-58
0,1,1
0,1,1
0,1,8.96472425732863e-51
1,1,0.999999999999875
0,1,1
1,1.18368680072502e-34,8.47867871575426e-33
